period,year,taxa,place,station,fail,succ,lat,mic
11,2017,E. nilssonii,HUS1,Huso,982,38,60.27874333,1
11,2017,E. nilssonii,HUS3,Huso,1005,15,60.27874333,1
11,2017,E. nilssonii,HYY2,Hyytiala,1015,9,61.84478167,1
11,2017,E. nilssonii,HYY3,Hyytiala,1024,0,61.84478167,1
11,2017,E. nilssonii,KON1,Konnevesi,947,73,62.61605,1
11,2017,E. nilssonii,KON2,Konnevesi,975,45,62.61605,1
11,2017,E. nilssonii,LAM1,Lammi,350,2,61.05408333,1
11,2017,E. nilssonii,LAM2,Lammi,995,24,61.05408333,1
11,2017,E. nilssonii,OUL1,Oulanka,989,31,66.37026833,1
11,2017,E. nilssonii,OUL2,Oulanka,1016,4,66.37026833,1
11,2017,E. nilssonii,SEI2,Seili,570,0,60.23959333,1
11,2017,E. nilssonii,SEI3,Seili,996,24,60.23959333,1
11,2017,Myotis sp.,HUS1,Huso,1013,7,60.27874333,1
11,2017,Myotis sp.,HUS3,Huso,1003,17,60.27874333,1
11,2017,Myotis sp.,HYY2,Hyytiala,870,154,61.84478167,1
11,2017,Myotis sp.,HYY3,Hyytiala,965,59,61.84478167,1
11,2017,Myotis sp.,KON1,Konnevesi,890,130,62.61605,1
11,2017,Myotis sp.,KON2,Konnevesi,870,150,62.61605,1
11,2017,Myotis sp.,LAM1,Lammi,289,63,61.05408333,1
11,2017,Myotis sp.,LAM2,Lammi,775,244,61.05408333,1
11,2017,Myotis sp.,OUL1,Oulanka,1017,3,66.37026833,1
11,2017,Myotis sp.,OUL2,Oulanka,1019,1,66.37026833,1
11,2017,Myotis sp.,SEI2,Seili,563,7,60.23959333,1
11,2017,Myotis sp.,SEI3,Seili,892,128,60.23959333,1
11,2017,P. nathusii,HUS1,Huso,1015,5,60.27874333,1
11,2017,P. nathusii,HUS3,Huso,1016,4,60.27874333,1
11,2017,P. nathusii,HYY2,Hyytiala,1023,1,61.84478167,1
11,2017,P. nathusii,HYY3,Hyytiala,1024,0,61.84478167,1
11,2017,P. nathusii,KON1,Konnevesi,1020,0,62.61605,1
11,2017,P. nathusii,KON2,Konnevesi,1020,0,62.61605,1
11,2017,P. nathusii,LAM1,Lammi,352,0,61.05408333,1
11,2017,P. nathusii,LAM2,Lammi,1019,0,61.05408333,1
11,2017,P. nathusii,OUL1,Oulanka,1020,0,66.37026833,1
11,2017,P. nathusii,OUL2,Oulanka,1020,0,66.37026833,1
11,2017,P. nathusii,SEI2,Seili,570,0,60.23959333,1
11,2017,P. nathusii,SEI3,Seili,998,22,60.23959333,1
11,2018,E. nilssonii,HUS1,Huso,986,32,60.27874333,2
11,2018,E. nilssonii,HUS3,Huso,1009,9,60.27874333,2
11,2018,E. nilssonii,HYY2,Hyytiala,1011,6,61.84478167,2
11,2018,E. nilssonii,HYY3,Hyytiala,1002,15,61.84478167,2
11,2018,E. nilssonii,KON1,Konnevesi,594,2,62.61605,2
11,2018,E. nilssonii,KON2,Konnevesi,583,13,62.61605,2
11,2018,E. nilssonii,LAM1,Lammi,1006,11,61.05408333,2
11,2018,E. nilssonii,LAM2,Lammi,955,62,61.05408333,2
11,2018,E. nilssonii,OUL1,Oulanka,935,6,66.37026833,2
11,2018,E. nilssonii,OUL2,Oulanka,1009,9,66.37026833,2
11,2018,E. nilssonii,OYO1,Oulu,940,2,65.05938167,2
11,2018,E. nilssonii,OYO3,Oulu,941,1,65.05938167,2
11,2018,E. nilssonii,SEI2,Seili,1018,0,60.23959333,2
11,2018,E. nilssonii,TVA3,Tvarminne,587,8,59.84394167,1
11,2018,Myotis sp.,HUS1,Huso,992,26,60.27874333,2
11,2018,Myotis sp.,HUS3,Huso,1000,18,60.27874333,2
11,2018,Myotis sp.,HYY2,Hyytiala,973,44,61.84478167,2
11,2018,Myotis sp.,HYY3,Hyytiala,933,84,61.84478167,2
11,2018,Myotis sp.,KON1,Konnevesi,555,41,62.61605,2
11,2018,Myotis sp.,KON2,Konnevesi,538,58,62.61605,2
11,2018,Myotis sp.,LAM1,Lammi,894,123,61.05408333,2
11,2018,Myotis sp.,LAM2,Lammi,892,125,61.05408333,2
11,2018,Myotis sp.,OUL1,Oulanka,941,0,66.37026833,2
11,2018,Myotis sp.,OUL2,Oulanka,1017,1,66.37026833,2
11,2018,Myotis sp.,OYO1,Oulu,942,0,65.05938167,2
11,2018,Myotis sp.,OYO3,Oulu,942,0,65.05938167,2
11,2018,Myotis sp.,SEI2,Seili,979,39,60.23959333,2
11,2018,Myotis sp.,TVA3,Tvarminne,470,125,59.84394167,1
11,2018,P. nathusii,HUS1,Huso,919,99,60.27874333,2
11,2018,P. nathusii,HUS3,Huso,991,27,60.27874333,2
11,2018,P. nathusii,HYY2,Hyytiala,1017,0,61.84478167,2
11,2018,P. nathusii,HYY3,Hyytiala,1017,0,61.84478167,2
11,2018,P. nathusii,KON1,Konnevesi,596,0,62.61605,2
11,2018,P. nathusii,KON2,Konnevesi,596,0,62.61605,2
11,2018,P. nathusii,LAM1,Lammi,1017,0,61.05408333,2
11,2018,P. nathusii,LAM2,Lammi,1017,0,61.05408333,2
11,2018,P. nathusii,OUL1,Oulanka,941,0,66.37026833,2
11,2018,P. nathusii,OUL2,Oulanka,1018,0,66.37026833,2
11,2018,P. nathusii,OYO1,Oulu,942,0,65.05938167,2
11,2018,P. nathusii,OYO3,Oulu,942,0,65.05938167,2
11,2018,P. nathusii,SEI2,Seili,1018,0,60.23959333,2
11,2018,P. nathusii,TVA3,Tvarminne,560,35,59.84394167,1
11,2019,E. nilssonii,HUS1,Huso,402,20,60.27874333,2
11,2019,E. nilssonii,HYY2,Hyytiala,1008,7,61.84478167,2
11,2019,E. nilssonii,HYY3,Hyytiala,997,18,61.84478167,2
11,2019,E. nilssonii,KON1,Konnevesi,954,65,62.61605,2
11,2019,E. nilssonii,LAM1,Lammi,1011,5,61.05408333,2
11,2019,E. nilssonii,LAM2,Lammi,955,61,61.05408333,2
11,2019,E. nilssonii,OUL1,Oulanka,898,41,66.37026833,2
11,2019,E. nilssonii,OUL2,Oulanka,924,15,66.37026833,2
11,2019,E. nilssonii,OYO1,Oulu,1016,1,65.05938167,2
11,2019,E. nilssonii,OYO3,Oulu,1012,5,65.05938167,2
11,2019,E. nilssonii,SEI2,Seili,1017,0,60.23959333,2
11,2019,E. nilssonii,SEI3,Seili,976,41,60.23959333,2
11,2019,E. nilssonii,TVA2,Tvarminne,639,2,59.84394167,1
11,2019,E. nilssonii,TVA3,Tvarminne,640,1,59.84394167,1
11,2019,Myotis sp.,HUS1,Huso,407,15,60.27874333,2
11,2019,Myotis sp.,HYY2,Hyytiala,947,68,61.84478167,2
11,2019,Myotis sp.,HYY3,Hyytiala,954,61,61.84478167,2
11,2019,Myotis sp.,KON1,Konnevesi,834,185,62.61605,2
11,2019,Myotis sp.,LAM1,Lammi,869,147,61.05408333,2
11,2019,Myotis sp.,LAM2,Lammi,945,71,61.05408333,2
11,2019,Myotis sp.,OUL1,Oulanka,939,0,66.37026833,2
11,2019,Myotis sp.,OUL2,Oulanka,937,2,66.37026833,2
11,2019,Myotis sp.,OYO1,Oulu,1017,0,65.05938167,2
11,2019,Myotis sp.,OYO3,Oulu,1017,0,65.05938167,2
11,2019,Myotis sp.,SEI2,Seili,936,81,60.23959333,2
11,2019,Myotis sp.,SEI3,Seili,683,334,60.23959333,2
11,2019,Myotis sp.,TVA2,Tvarminne,372,269,59.84394167,1
11,2019,Myotis sp.,TVA3,Tvarminne,524,117,59.84394167,1
11,2019,P. nathusii,HUS1,Huso,381,41,60.27874333,2
11,2019,P. nathusii,HYY2,Hyytiala,1015,0,61.84478167,2
11,2019,P. nathusii,HYY3,Hyytiala,1015,0,61.84478167,2
11,2019,P. nathusii,KON1,Konnevesi,1019,0,62.61605,2
11,2019,P. nathusii,LAM1,Lammi,1016,0,61.05408333,2
11,2019,P. nathusii,LAM2,Lammi,1016,0,61.05408333,2
11,2019,P. nathusii,OUL1,Oulanka,939,0,66.37026833,2
11,2019,P. nathusii,OUL2,Oulanka,939,0,66.37026833,2
11,2019,P. nathusii,OYO1,Oulu,1017,0,65.05938167,2
11,2019,P. nathusii,OYO3,Oulu,1017,0,65.05938167,2
11,2019,P. nathusii,SEI2,Seili,1017,0,60.23959333,2
11,2019,P. nathusii,SEI3,Seili,528,489,60.23959333,2
11,2019,P. nathusii,TVA2,Tvarminne,622,19,59.84394167,1
11,2019,P. nathusii,TVA3,Tvarminne,625,16,59.84394167,1
11,2020,E. nilssonii,HUS1,Huso,958,64,60.27874333,2
11,2020,E. nilssonii,HYY2,Hyytiala,1004,20,61.84478167,2
11,2020,E. nilssonii,HYY3,Hyytiala,963,61,61.84478167,2
11,2020,E. nilssonii,KON1,Konnevesi,650,162,62.61605,2
11,2020,E. nilssonii,KON2,Konnevesi,882,139,62.61605,2
11,2020,E. nilssonii,LAM2,Lammi,847,177,61.05408333,2
11,2020,E. nilssonii,OUL1,Oulanka,904,118,66.37026833,2
11,2020,E. nilssonii,OUL2,Oulanka,1013,9,66.37026833,2
11,2020,E. nilssonii,OYO3,Oulu,1022,1,65.05938167,2
11,2020,E. nilssonii,SEI2,Seili,1022,0,60.23959333,2
11,2020,E. nilssonii,SEI3,Seili,941,81,60.23959333,2
11,2020,E. nilssonii,TVA2,Tvarminne,1011,11,59.84394167,1
11,2020,E. nilssonii,TVA3,Tvarminne,998,24,59.84394167,1
11,2020,Myotis sp.,HUS1,Huso,986,36,60.27874333,2
11,2020,Myotis sp.,HYY2,Hyytiala,913,111,61.84478167,2
11,2020,Myotis sp.,HYY3,Hyytiala,822,202,61.84478167,2
11,2020,Myotis sp.,KON1,Konnevesi,622,190,62.61605,2
11,2020,Myotis sp.,KON2,Konnevesi,883,138,62.61605,2
11,2020,Myotis sp.,LAM2,Lammi,928,96,61.05408333,2
11,2020,Myotis sp.,OUL1,Oulanka,1022,0,66.37026833,2
11,2020,Myotis sp.,OUL2,Oulanka,1022,0,66.37026833,2
11,2020,Myotis sp.,OYO3,Oulu,1023,0,65.05938167,2
11,2020,Myotis sp.,SEI2,Seili,670,352,60.23959333,2
11,2020,Myotis sp.,SEI3,Seili,701,321,60.23959333,2
11,2020,Myotis sp.,TVA2,Tvarminne,515,507,59.84394167,1
11,2020,Myotis sp.,TVA3,Tvarminne,891,131,59.84394167,1
11,2020,P. nathusii,HUS1,Huso,831,191,60.27874333,2
11,2020,P. nathusii,HYY2,Hyytiala,1024,0,61.84478167,2
11,2020,P. nathusii,HYY3,Hyytiala,1024,0,61.84478167,2
11,2020,P. nathusii,KON1,Konnevesi,812,0,62.61605,2
11,2020,P. nathusii,KON2,Konnevesi,1021,0,62.61605,2
11,2020,P. nathusii,LAM2,Lammi,1024,0,61.05408333,2
11,2020,P. nathusii,OUL1,Oulanka,1022,0,66.37026833,2
11,2020,P. nathusii,OUL2,Oulanka,1022,0,66.37026833,2
11,2020,P. nathusii,OYO3,Oulu,1023,0,65.05938167,2
11,2020,P. nathusii,SEI2,Seili,1022,0,60.23959333,2
11,2020,P. nathusii,SEI3,Seili,739,283,60.23959333,2
11,2020,P. nathusii,TVA2,Tvarminne,1001,21,59.84394167,1
11,2020,P. nathusii,TVA3,Tvarminne,1008,14,59.84394167,1
11,2021,E. nilssonii,HUS1,Huso,973,47,60.27874333,2
11,2021,E. nilssonii,HUS2,Huso,1009,11,60.27874333,2
11,2021,E. nilssonii,HYY2,Hyytiala,1013,10,61.84478167,2
11,2021,E. nilssonii,HYY3,Hyytiala,995,28,61.84478167,2
11,2021,E. nilssonii,KON1,Konnevesi,966,54,62.61605,2
11,2021,E. nilssonii,KON2,Konnevesi,972,48,62.61605,2
11,2021,E. nilssonii,LAM1,Lammi,997,22,61.05408333,2
11,2021,E. nilssonii,OUL1,Oulanka,629,11,66.37026833,2
11,2021,E. nilssonii,OUL2,Oulanka,902,41,66.37026833,2
11,2021,E. nilssonii,SEI2,Seili,955,65,60.23959333,2
11,2021,E. nilssonii,SEI3,Seili,1020,0,60.23959333,2
11,2021,E. nilssonii,TVA2,Tvarminne,1006,14,59.84394167,1
11,2021,E. nilssonii,TVA3,Tvarminne,933,13,59.84394167,1
11,2021,Myotis sp.,HUS1,Huso,965,55,60.27874333,2
11,2021,Myotis sp.,HUS2,Huso,991,29,60.27874333,2
11,2021,Myotis sp.,HYY2,Hyytiala,962,61,61.84478167,2
11,2021,Myotis sp.,HYY3,Hyytiala,901,122,61.84478167,2
11,2021,Myotis sp.,KON1,Konnevesi,600,420,62.61605,2
11,2021,Myotis sp.,KON2,Konnevesi,837,183,62.61605,2
11,2021,Myotis sp.,LAM1,Lammi,698,321,61.05408333,2
11,2021,Myotis sp.,OUL1,Oulanka,638,2,66.37026833,2
11,2021,Myotis sp.,OUL2,Oulanka,943,0,66.37026833,2
11,2021,Myotis sp.,SEI2,Seili,710,310,60.23959333,2
11,2021,Myotis sp.,SEI3,Seili,708,312,60.23959333,2
11,2021,Myotis sp.,TVA2,Tvarminne,458,562,59.84394167,1
11,2021,Myotis sp.,TVA3,Tvarminne,850,96,59.84394167,1
11,2021,P. nathusii,HUS1,Huso,978,42,60.27874333,2
11,2021,P. nathusii,HUS2,Huso,982,38,60.27874333,2
11,2021,P. nathusii,HYY2,Hyytiala,1023,0,61.84478167,2
11,2021,P. nathusii,HYY3,Hyytiala,1023,0,61.84478167,2
11,2021,P. nathusii,KON1,Konnevesi,1020,0,62.61605,2
11,2021,P. nathusii,KON2,Konnevesi,1020,0,62.61605,2
11,2021,P. nathusii,LAM1,Lammi,1019,0,61.05408333,2
11,2021,P. nathusii,OUL1,Oulanka,640,0,66.37026833,2
11,2021,P. nathusii,OUL2,Oulanka,943,0,66.37026833,2
11,2021,P. nathusii,SEI2,Seili,885,135,60.23959333,2
11,2021,P. nathusii,SEI3,Seili,1020,0,60.23959333,2
11,2021,P. nathusii,TVA2,Tvarminne,1006,14,59.84394167,1
11,2021,P. nathusii,TVA3,Tvarminne,938,8,59.84394167,1
12,2015,E. nilssonii,HUS1,Huso,1115,10,60.27874333,1
12,2015,E. nilssonii,HUS2,Huso,1121,4,60.27874333,1
12,2015,E. nilssonii,HUS3,Huso,1120,5,60.27874333,1
12,2015,E. nilssonii,HYY1,Hyytiala,1120,11,61.84478167,1
12,2015,E. nilssonii,HYY2,Hyytiala,1131,0,61.84478167,1
12,2015,E. nilssonii,HYY3,Hyytiala,1128,3,61.84478167,1
12,2015,E. nilssonii,KON2,Konnevesi,1129,7,62.61605,1
12,2015,E. nilssonii,KON3,Konnevesi,1136,0,62.61605,1
12,2015,E. nilssonii,LAM1,Lammi,876,0,61.05408333,1
12,2015,E. nilssonii,LAM2,Lammi,1127,0,61.05408333,1
12,2015,E. nilssonii,LAM3,Lammi,1127,0,61.05408333,1
12,2015,E. nilssonii,OUL1,Oulanka,395,1,66.37026833,1
12,2015,E. nilssonii,OUL3,Oulanka,1153,1,66.37026833,1
12,2015,E. nilssonii,SEI1,Seili,1123,0,60.23959333,1
12,2015,E. nilssonii,SEI2,Seili,1123,0,60.23959333,1
12,2015,E. nilssonii,SEI3,Seili,1118,5,60.23959333,1
12,2015,E. nilssonii,TVA1,Tvarminne,1119,2,59.84394167,1
12,2015,E. nilssonii,TVA2,Tvarminne,955,0,59.84394167,1
12,2015,E. nilssonii,TVA3,Tvarminne,1115,6,59.84394167,1
12,2015,Myotis sp.,HUS1,Huso,1125,0,60.27874333,1
12,2015,Myotis sp.,HUS2,Huso,1117,8,60.27874333,1
12,2015,Myotis sp.,HUS3,Huso,1125,0,60.27874333,1
12,2015,Myotis sp.,HYY1,Hyytiala,1064,67,61.84478167,1
12,2015,Myotis sp.,HYY2,Hyytiala,1123,8,61.84478167,1
12,2015,Myotis sp.,HYY3,Hyytiala,1103,28,61.84478167,1
12,2015,Myotis sp.,KON2,Konnevesi,1133,3,62.61605,1
12,2015,Myotis sp.,KON3,Konnevesi,1132,4,62.61605,1
12,2015,Myotis sp.,LAM1,Lammi,870,6,61.05408333,1
12,2015,Myotis sp.,LAM2,Lammi,1115,12,61.05408333,1
12,2015,Myotis sp.,LAM3,Lammi,1105,22,61.05408333,1
12,2015,Myotis sp.,OUL1,Oulanka,396,0,66.37026833,1
12,2015,Myotis sp.,OUL3,Oulanka,1154,0,66.37026833,1
12,2015,Myotis sp.,SEI1,Seili,1094,29,60.23959333,1
12,2015,Myotis sp.,SEI2,Seili,1054,69,60.23959333,1
12,2015,Myotis sp.,SEI3,Seili,1100,23,60.23959333,1
12,2015,Myotis sp.,TVA1,Tvarminne,1064,57,59.84394167,1
12,2015,Myotis sp.,TVA2,Tvarminne,890,65,59.84394167,1
12,2015,Myotis sp.,TVA3,Tvarminne,1082,39,59.84394167,1
12,2015,P. nathusii,HUS1,Huso,1125,0,60.27874333,1
12,2015,P. nathusii,HUS2,Huso,1122,3,60.27874333,1
12,2015,P. nathusii,HUS3,Huso,1125,0,60.27874333,1
12,2015,P. nathusii,HYY1,Hyytiala,1131,0,61.84478167,1
12,2015,P. nathusii,HYY2,Hyytiala,1131,0,61.84478167,1
12,2015,P. nathusii,HYY3,Hyytiala,1131,0,61.84478167,1
12,2015,P. nathusii,KON2,Konnevesi,1136,0,62.61605,1
12,2015,P. nathusii,KON3,Konnevesi,1136,0,62.61605,1
12,2015,P. nathusii,LAM1,Lammi,876,0,61.05408333,1
12,2015,P. nathusii,LAM2,Lammi,1127,0,61.05408333,1
12,2015,P. nathusii,LAM3,Lammi,1127,0,61.05408333,1
12,2015,P. nathusii,OUL1,Oulanka,396,0,66.37026833,1
12,2015,P. nathusii,OUL3,Oulanka,1154,0,66.37026833,1
12,2015,P. nathusii,SEI1,Seili,1123,0,60.23959333,1
12,2015,P. nathusii,SEI2,Seili,1123,0,60.23959333,1
12,2015,P. nathusii,SEI3,Seili,1122,1,60.23959333,1
12,2015,P. nathusii,TVA1,Tvarminne,1121,0,59.84394167,1
12,2015,P. nathusii,TVA2,Tvarminne,955,0,59.84394167,1
12,2015,P. nathusii,TVA3,Tvarminne,1120,1,59.84394167,1
12,2016,E. nilssonii,HUS1,Huso,1119,10,60.27874333,1
12,2016,E. nilssonii,HUS2,Huso,1128,1,60.27874333,1
12,2016,E. nilssonii,HYY1,Hyytiala,1133,3,61.84478167,1
12,2016,E. nilssonii,HYY2,Hyytiala,313,0,61.84478167,1
12,2016,E. nilssonii,HYY3,Hyytiala,1136,0,61.84478167,1
12,2016,E. nilssonii,LAM1,Lammi,155,0,61.05408333,1
12,2016,E. nilssonii,LAM2,Lammi,471,1,61.05408333,1
12,2016,E. nilssonii,LAM3,Lammi,716,0,61.05408333,1
12,2016,E. nilssonii,OUL1,Oulanka,647,1,66.37026833,1
12,2016,E. nilssonii,OUL2,Oulanka,1164,0,66.37026833,1
12,2016,E. nilssonii,SEI1,Seili,77,0,60.23959333,1
12,2016,E. nilssonii,TVA1,Tvarminne,154,1,59.84394167,1
12,2016,E. nilssonii,TVA2,Tvarminne,1126,2,59.84394167,1
12,2016,E. nilssonii,TVA3,Tvarminne,1128,0,59.84394167,1
12,2016,Myotis sp.,HUS1,Huso,1124,5,60.27874333,1
12,2016,Myotis sp.,HUS2,Huso,1111,18,60.27874333,1
12,2016,Myotis sp.,HYY1,Hyytiala,1130,6,61.84478167,1
12,2016,Myotis sp.,HYY2,Hyytiala,299,14,61.84478167,1
12,2016,Myotis sp.,HYY3,Hyytiala,1126,10,61.84478167,1
12,2016,Myotis sp.,LAM1,Lammi,145,10,61.05408333,1
12,2016,Myotis sp.,LAM2,Lammi,472,0,61.05408333,1
12,2016,Myotis sp.,LAM3,Lammi,706,10,61.05408333,1
12,2016,Myotis sp.,OUL1,Oulanka,648,0,66.37026833,1
12,2016,Myotis sp.,OUL2,Oulanka,1164,0,66.37026833,1
12,2016,Myotis sp.,SEI1,Seili,74,3,60.23959333,1
12,2016,Myotis sp.,TVA1,Tvarminne,141,14,59.84394167,1
12,2016,Myotis sp.,TVA2,Tvarminne,1109,19,59.84394167,1
12,2016,Myotis sp.,TVA3,Tvarminne,1127,1,59.84394167,1
12,2016,P. nathusii,HUS1,Huso,1128,1,60.27874333,1
12,2016,P. nathusii,HUS2,Huso,1129,0,60.27874333,1
12,2016,P. nathusii,HYY1,Hyytiala,1136,0,61.84478167,1
12,2016,P. nathusii,HYY2,Hyytiala,313,0,61.84478167,1
12,2016,P. nathusii,HYY3,Hyytiala,1136,0,61.84478167,1
12,2016,P. nathusii,LAM1,Lammi,155,0,61.05408333,1
12,2016,P. nathusii,LAM2,Lammi,472,0,61.05408333,1
12,2016,P. nathusii,LAM3,Lammi,716,0,61.05408333,1
12,2016,P. nathusii,OUL1,Oulanka,648,0,66.37026833,1
12,2016,P. nathusii,OUL2,Oulanka,1164,0,66.37026833,1
12,2016,P. nathusii,SEI1,Seili,77,0,60.23959333,1
12,2016,P. nathusii,TVA1,Tvarminne,155,0,59.84394167,1
12,2016,P. nathusii,TVA2,Tvarminne,1127,1,59.84394167,1
12,2016,P. nathusii,TVA3,Tvarminne,1128,0,59.84394167,1
12,2017,E. nilssonii,HUS1,Huso,1109,18,60.27874333,1
12,2017,E. nilssonii,HUS3,Huso,1124,3,60.27874333,1
12,2017,E. nilssonii,HYY2,Hyytiala,1132,1,61.84478167,1
12,2017,E. nilssonii,HYY3,Hyytiala,1133,0,61.84478167,1
12,2017,E. nilssonii,KON1,Konnevesi,1130,8,62.61605,1
12,2017,E. nilssonii,KON2,Konnevesi,1135,3,62.61605,1
12,2017,E. nilssonii,LAM1,Lammi,820,0,61.05408333,1
12,2017,E. nilssonii,LAM2,Lammi,1125,6,61.05408333,1
12,2017,E. nilssonii,OUL1,Oulanka,315,3,66.37026833,1
12,2017,E. nilssonii,OUL2,Oulanka,1161,2,66.37026833,1
12,2017,E. nilssonii,SEI2,Seili,415,0,60.23959333,1
12,2017,E. nilssonii,SEI3,Seili,1115,13,60.23959333,1
12,2017,E. nilssonii,TVA2,Tvarminne,83,0,59.84394167,1
12,2017,Myotis sp.,HUS1,Huso,1122,5,60.27874333,1
12,2017,Myotis sp.,HUS3,Huso,1123,4,60.27874333,1
12,2017,Myotis sp.,HYY2,Hyytiala,1110,23,61.84478167,1
12,2017,Myotis sp.,HYY3,Hyytiala,1114,19,61.84478167,1
12,2017,Myotis sp.,KON1,Konnevesi,1127,11,62.61605,1
12,2017,Myotis sp.,KON2,Konnevesi,1125,13,62.61605,1
12,2017,Myotis sp.,LAM1,Lammi,805,15,61.05408333,1
12,2017,Myotis sp.,LAM2,Lammi,1111,20,61.05408333,1
12,2017,Myotis sp.,OUL1,Oulanka,318,0,66.37026833,1
12,2017,Myotis sp.,OUL2,Oulanka,1163,0,66.37026833,1
12,2017,Myotis sp.,SEI2,Seili,395,20,60.23959333,1
12,2017,Myotis sp.,SEI3,Seili,1072,56,60.23959333,1
12,2017,Myotis sp.,TVA2,Tvarminne,80,3,59.84394167,1
12,2017,P. nathusii,HUS1,Huso,1127,0,60.27874333,1
12,2017,P. nathusii,HUS3,Huso,1124,3,60.27874333,1
12,2017,P. nathusii,HYY2,Hyytiala,1133,0,61.84478167,1
12,2017,P. nathusii,HYY3,Hyytiala,1133,0,61.84478167,1
12,2017,P. nathusii,KON1,Konnevesi,1138,0,62.61605,1
12,2017,P. nathusii,KON2,Konnevesi,1138,0,62.61605,1
12,2017,P. nathusii,LAM1,Lammi,820,0,61.05408333,1
12,2017,P. nathusii,LAM2,Lammi,1131,0,61.05408333,1
12,2017,P. nathusii,OUL1,Oulanka,318,0,66.37026833,1
12,2017,P. nathusii,OUL2,Oulanka,1163,0,66.37026833,1
12,2017,P. nathusii,SEI2,Seili,415,0,60.23959333,1
12,2017,P. nathusii,SEI3,Seili,1124,4,60.23959333,1
12,2017,P. nathusii,TVA2,Tvarminne,83,0,59.84394167,1
12,2018,E. nilssonii,HUS1,Huso,1105,20,60.27874333,2
12,2018,E. nilssonii,HUS3,Huso,1114,11,60.27874333,2
12,2018,E. nilssonii,HYY2,Hyytiala,1128,4,61.84478167,2
12,2018,E. nilssonii,HYY3,Hyytiala,1120,12,61.84478167,2
12,2018,E. nilssonii,KON1,Konnevesi,1044,8,62.61605,2
12,2018,E. nilssonii,KON2,Konnevesi,1122,15,62.61605,2
12,2018,E. nilssonii,LAM1,Lammi,1125,3,61.05408333,2
12,2018,E. nilssonii,LAM2,Lammi,990,138,61.05408333,2
12,2018,E. nilssonii,OUL1,Oulanka,329,17,66.37026833,2
12,2018,E. nilssonii,OUL2,Oulanka,979,7,66.37026833,2
12,2018,E. nilssonii,SEI2,Seili,1042,0,60.23959333,2
12,2018,Myotis sp.,HUS1,Huso,1096,29,60.27874333,2
12,2018,Myotis sp.,HUS3,Huso,1113,12,60.27874333,2
12,2018,Myotis sp.,HYY2,Hyytiala,1111,21,61.84478167,2
12,2018,Myotis sp.,HYY3,Hyytiala,1063,69,61.84478167,2
12,2018,Myotis sp.,KON1,Konnevesi,1041,11,62.61605,2
12,2018,Myotis sp.,KON2,Konnevesi,1080,57,62.61605,2
12,2018,Myotis sp.,LAM1,Lammi,1047,81,61.05408333,2
12,2018,Myotis sp.,LAM2,Lammi,1074,54,61.05408333,2
12,2018,Myotis sp.,OUL1,Oulanka,346,0,66.37026833,2
12,2018,Myotis sp.,OUL2,Oulanka,986,0,66.37026833,2
12,2018,Myotis sp.,SEI2,Seili,1027,15,60.23959333,2
12,2018,P. nathusii,HUS1,Huso,1038,87,60.27874333,2
12,2018,P. nathusii,HUS3,Huso,1115,10,60.27874333,2
12,2018,P. nathusii,HYY2,Hyytiala,1132,0,61.84478167,2
12,2018,P. nathusii,HYY3,Hyytiala,1132,0,61.84478167,2
12,2018,P. nathusii,KON1,Konnevesi,1052,0,62.61605,2
12,2018,P. nathusii,KON2,Konnevesi,1137,0,62.61605,2
12,2018,P. nathusii,LAM1,Lammi,1127,1,61.05408333,2
12,2018,P. nathusii,LAM2,Lammi,1127,1,61.05408333,2
12,2018,P. nathusii,OUL1,Oulanka,346,0,66.37026833,2
12,2018,P. nathusii,OUL2,Oulanka,986,0,66.37026833,2
12,2018,P. nathusii,SEI2,Seili,1042,0,60.23959333,2
12,2019,E. nilssonii,HYY2,Hyytiala,1128,3,61.84478167,2
12,2019,E. nilssonii,HYY3,Hyytiala,1129,2,61.84478167,2
12,2019,E. nilssonii,LAM1,Lammi,1123,4,61.05408333,2
12,2019,E. nilssonii,LAM2,Lammi,1073,54,61.05408333,2
12,2019,E. nilssonii,OYO1,Oulu,78,0,65.05938167,2
12,2019,E. nilssonii,OYO3,Oulu,395,0,65.05938167,2
12,2019,E. nilssonii,SEI2,Seili,1123,0,60.23959333,2
12,2019,E. nilssonii,SEI3,Seili,1038,5,60.23959333,2
12,2019,Myotis sp.,HYY2,Hyytiala,1102,29,61.84478167,2
12,2019,Myotis sp.,HYY3,Hyytiala,1124,7,61.84478167,2
12,2019,Myotis sp.,LAM1,Lammi,1041,86,61.05408333,2
12,2019,Myotis sp.,LAM2,Lammi,1071,56,61.05408333,2
12,2019,Myotis sp.,OYO1,Oulu,78,0,65.05938167,2
12,2019,Myotis sp.,OYO3,Oulu,395,0,65.05938167,2
12,2019,Myotis sp.,SEI2,Seili,915,208,60.23959333,2
12,2019,Myotis sp.,SEI3,Seili,950,93,60.23959333,2
12,2019,P. nathusii,HYY2,Hyytiala,1131,0,61.84478167,2
12,2019,P. nathusii,HYY3,Hyytiala,1131,0,61.84478167,2
12,2019,P. nathusii,LAM1,Lammi,1127,0,61.05408333,2
12,2019,P. nathusii,LAM2,Lammi,1127,0,61.05408333,2
12,2019,P. nathusii,OYO1,Oulu,78,0,65.05938167,2
12,2019,P. nathusii,OYO3,Oulu,395,0,65.05938167,2
12,2019,P. nathusii,SEI2,Seili,1123,0,60.23959333,2
